course_title,description,category,level,rating,platform,skills,combined_features,rating_scaled
,,,Beginner ,4.7,,"{"" Data Analysis"","" Data Visualization"","" SAS (Software)"","" Interactive Data Visualization"","" Business Analysis"","" Data Analysis Software"","" Statistical Visualization"","" Data Management"","" Statistical Programming"","" Data Visualization Software"","" Business Intelligence"","" Exploratory Data Analysis"","" Data Structures"","" Statistical Analysis"","" Visualization (Computer Graphics)"","" Computer Graphics"","" Network Analysis"","" Algorithms"","" Forecasting""}","   Beginner   {"" Data Analysis"","" Data Visualization"","" SAS (Software)"","" Interactive Data Visualization"","" Business Analysis"","" Data Analysis Software"","" Statistical Visualization"","" Data Management"","" Statistical Programming"","" Data Visualization Software"","" Business Intelligence"","" Exploratory Data Analysis"","" Data Structures"","" Statistical Analysis"","" Visualization (Computer Graphics)"","" Computer Graphics"","" Network Analysis"","" Algorithms"","" Forecasting""}",0.8636363636363635
,,,Beginner ,4.9,,"{"" E-Commerce"","" Marketing"","" Strategy""}","   Beginner   {"" E-Commerce"","" Marketing"","" Strategy""}",0.9545454545454548
,,,Beginner ,4.8,,"{"" Business Process Management"","" Leadership and Management"","" Strategy and Operations"","" Business Transformation"","" Project Management"","" Business Analysis"","" Data Management"","" Product Management"","" Business Development"","" Planning"","" Process Analysis"","" Software As A Service"","" Business Design"","" Communication"","" Organizational Development"","" Risk Management"","" Agile Software Development"","" Cloud Computing"","" Operations Management"","" Systems Design"","" Cloud Load Balancing"","" Computer Architecture"","" Design and Product"","" Security Engineering"","" Software-Defined Networking"","" Supply Chain and Logistics"","" BlockChain"","" Cloud Storage"","" Machine Learning Algorithms"","" Mobile Security"","" Operating Systems""}","   Beginner   {"" Business Process Management"","" Leadership and Management"","" Strategy and Operations"","" Business Transformation"","" Project Management"","" Business Analysis"","" Data Management"","" Product Management"","" Business Development"","" Planning"","" Process Analysis"","" Software As A Service"","" Business Design"","" Communication"","" Organizational Development"","" Risk Management"","" Agile Software Development"","" Cloud Computing"","" Operations Management"","" Systems Design"","" Cloud Load Balancing"","" Computer Architecture"","" Design and Product"","" Security Engineering"","" Software-Defined Networking"","" Supply Chain and Logistics"","" BlockChain"","" Cloud Storage"","" Machine Learning Algorithms"","" Mobile Security"","" Operating Systems""}",0.909090909090909
,,,Beginner ,4.8,,"{"" Machine Learning""}","   Beginner   {"" Machine Learning""}",0.909090909090909
,,,Beginner ,4.7,,"{"" Computer Programming"","" Python Programming"","" Computational Logic"","" Problem Solving"","" Programming Principles"","" Computer Programming Tools"","" Critical Thinking"","" Computational Thinking"","" Algorithms"","" Mathematics""}","   Beginner   {"" Computer Programming"","" Python Programming"","" Computational Logic"","" Problem Solving"","" Programming Principles"","" Computer Programming Tools"","" Critical Thinking"","" Computational Thinking"","" Algorithms"","" Mathematics""}",0.8636363636363635
,,,Mixed ,4.8,,"{"" Design and Product"","" Marketing"","" Business Analysis"","" Customer Analysis"","" Product Marketing"","" Product Strategy"","" Brand Management"","" Leadership and Management"","" Market Analysis"","" Sales"","" Strategy"","" Strategy and Operations""}","   Mixed   {"" Design and Product"","" Marketing"","" Business Analysis"","" Customer Analysis"","" Product Marketing"","" Product Strategy"","" Brand Management"","" Leadership and Management"","" Market Analysis"","" Sales"","" Strategy"","" Strategy and Operations""}",0.909090909090909
,,,Beginner ,4.8,,"{"" Applied Machine Learning"","" Deep Learning"","" Machine Learning"","" Machine Learning Software"","" Business Analysis"","" Business Process Management"","" Data Analysis"","" Human Learning"","" Machine Learning Algorithms"","" Algorithms""}","   Beginner   {"" Applied Machine Learning"","" Deep Learning"","" Machine Learning"","" Machine Learning Software"","" Business Analysis"","" Business Process Management"","" Data Analysis"","" Human Learning"","" Machine Learning Algorithms"","" Algorithms""}",0.909090909090909
,,,Beginner ,4.8,,"{""(1.7k reviews)""}","   Beginner   {""(1.7k reviews)""}",0.909090909090909
,,,Intermediate ,4.8,,"{"" Computer Architecture"","" Cloud Computing"","" IBM Cloud"","" Cloud Platforms"","" Operating Systems"","" Cloud Infrastructure"","" Cloud Management"","" Other Cloud Platforms and Tools"","" Systems Design"","" Computer Networking"","" Linux""}","   Intermediate   {"" Computer Architecture"","" Cloud Computing"","" IBM Cloud"","" Cloud Platforms"","" Operating Systems"","" Cloud Infrastructure"","" Cloud Management"","" Other Cloud Platforms and Tools"","" Systems Design"","" Computer Networking"","" Linux""}",0.909090909090909
,,,Beginner ,4.9,,"{"" Computer Networking"","" Network Security"","" Communication"","" Computer Architecture"","" Customer Support"","" Operating Systems"","" Network Architecture"","" Networking Hardware"","" Security Engineering"","" Network Model"","" Cloud Computing"","" Software As A Service"","" System Security"","" System Software"","" Network Analysis"","" Software Security"","" Human Computer Interaction"","" Cryptography"","" Leadership and Management"","" Security Software"","" Problem Solving"","" Computer Security Incident Management"","" Linux"","" Machine Learning Software""}","   Beginner   {"" Computer Networking"","" Network Security"","" Communication"","" Computer Architecture"","" Customer Support"","" Operating Systems"","" Network Architecture"","" Networking Hardware"","" Security Engineering"","" Network Model"","" Cloud Computing"","" Software As A Service"","" System Security"","" System Software"","" Network Analysis"","" Software Security"","" Human Computer Interaction"","" Cryptography"","" Leadership and Management"","" Security Software"","" Problem Solving"","" Computer Security Incident Management"","" Linux"","" Machine Learning Software""}",0.9545454545454548
,,,Beginner ,4.8,,"{"" Leadership and Management"","" Project Management"","" Planning"","" Strategy and Operations"","" People Management"","" Performance Management"","" Product Management"","" Business Communication"","" Business Process Management"","" Strategy""}","   Beginner   {"" Leadership and Management"","" Project Management"","" Planning"","" Strategy and Operations"","" People Management"","" Performance Management"","" Product Management"","" Business Communication"","" Business Process Management"","" Strategy""}",0.909090909090909
,,,Beginner ,4.8,,"{""(3.1k reviews)""}","   Beginner   {""(3.1k reviews)""}",0.909090909090909
,,,Mixed ,4.7,,"{""(602 reviews)""}","   Mixed   {""(602 reviews)""}",0.8636363636363635
,,,Intermediate ,4.675642343268242,,"{""Intermediate · Specialization · 3 - 6 Months""}","   Intermediate   {""Intermediate · Specialization · 3 - 6 Months""}",0.8525647014855646
,,,Beginner ,4.5,,"{"" Accounting Software"","" Accounting"","" Finance"","" Financial Accounting"","" General Accounting"","" Data Management"","" Taxes"","" Billing & Invoicing"","" Cash Management"","" Cost Accounting"","" Inventory Management"","" Supply Chain and Logistics"","" Financial Management"","" Payments"","" Accounts Payable and Receivable"","" Business Analysis"","" Data Analysis"","" Financial Analysis"","" Banking"","" Budget Management"","" Corporate Accouting"","" Data Architecture"","" Shipping and Receiving""}","   Beginner   {"" Accounting Software"","" Accounting"","" Finance"","" Financial Accounting"","" General Accounting"","" Data Management"","" Taxes"","" Billing & Invoicing"","" Cash Management"","" Cost Accounting"","" Inventory Management"","" Supply Chain and Logistics"","" Financial Management"","" Payments"","" Accounts Payable and Receivable"","" Business Analysis"","" Data Analysis"","" Financial Analysis"","" Banking"","" Budget Management"","" Corporate Accouting"","" Data Architecture"","" Shipping and Receiving""}",0.7727272727272727
,,,Beginner ,4.7,,"{"" Computer Programming"","" Python Programming""}","   Beginner   {"" Computer Programming"","" Python Programming""}",0.8636363636363635
,,,Mixed ,4.8,,"{""(1.1k reviews)""}","   Mixed   {""(1.1k reviews)""}",0.909090909090909
,,,Beginner ,4.7,,"{"" Data Management"","" Leadership and Management"","" Data Analysis"","" Data Architecture"","" Data Model""}","   Beginner   {"" Data Management"","" Leadership and Management"","" Data Analysis"","" Data Architecture"","" Data Model""}",0.8636363636363635
,,,Beginner ,4.2,,"{"" Mathematical Theory & Analysis"","" Mathematics"","" Problem Solving"","" Algebra"","" Calculus"","" Computer Networking"","" Applied Mathematics"","" Critical Thinking"","" Theoretical Computer Science"","" Computer Programming"","" Javascript""}","   Beginner   {"" Mathematical Theory & Analysis"","" Mathematics"","" Problem Solving"","" Algebra"","" Calculus"","" Computer Networking"","" Applied Mathematics"","" Critical Thinking"","" Theoretical Computer Science"","" Computer Programming"","" Javascript""}",0.6363636363636365
,,,Beginner ,4.6,,"{"" Cloud Computing"","" Linux"","" Operating Systems"","" System Security""}","   Beginner   {"" Cloud Computing"","" Linux"","" Operating Systems"","" System Security""}",0.8181818181818181
,,,Intermediate ,4.7,,"{"" Communication"","" Marketing""}","   Intermediate   {"" Communication"","" Marketing""}",0.8636363636363635
,,,Beginner ,4.6,,"{"" Collaboration"","" Linux"","" Software Engineering"","" Software Engineering Tools"","" Web Development""}","   Beginner   {"" Collaboration"","" Linux"","" Software Engineering"","" Software Engineering Tools"","" Web Development""}",0.8181818181818181
,,,Beginner ,4.7,,"{"" Journalism"","" Communication"","" Writing""}","   Beginner   {"" Journalism"","" Communication"","" Writing""}",0.8636363636363635
,,,Intermediate ,4.7,,"{"" Algorithms"","" Artificial Neural Networks"","" Deep Learning"","" Human Learning"","" Machine Learning"","" Machine Learning Algorithms"","" Network Model"","" Applied Machine Learning"","" Network Architecture"","" Python Programming"","" Regression""}","   Intermediate   {"" Algorithms"","" Artificial Neural Networks"","" Deep Learning"","" Human Learning"","" Machine Learning"","" Machine Learning Algorithms"","" Network Model"","" Applied Machine Learning"","" Network Architecture"","" Python Programming"","" Regression""}",0.8636363636363635
,,,Beginner ,4.5,,"{"" Computer Programming"","" Programming Principles"","" Python Programming"","" Computer Programming Tools"","" Data Management"","" Data Structures"","" Cloud Applications"","" Databases"","" Software Engineering Tools"","" SQL"","" Exploratory Data Analysis"","" Operating Systems"","" Amazon Web Services"","" Data Analysis"","" Extract"","" Transform"","" Load"","" Cloud Engineering"","" Cloud Platforms"","" DevOps"","" Machine Learning"","" Problem Solving"","" Small Data"","" Big Data"","" Computational Logic"","" Linux"","" Database Application""}","   Beginner   {"" Computer Programming"","" Programming Principles"","" Python Programming"","" Computer Programming Tools"","" Data Management"","" Data Structures"","" Cloud Applications"","" Databases"","" Software Engineering Tools"","" SQL"","" Exploratory Data Analysis"","" Operating Systems"","" Amazon Web Services"","" Data Analysis"","" Extract"","" Transform"","" Load"","" Cloud Engineering"","" Cloud Platforms"","" DevOps"","" Machine Learning"","" Problem Solving"","" Small Data"","" Big Data"","" Computational Logic"","" Linux"","" Database Application""}",0.7727272727272727
,,,Beginner ,4.8,,"{"" Computer Programming"","" Matlab"","" Problem Solving"","" Programming Principles""}","   Beginner   {"" Computer Programming"","" Matlab"","" Problem Solving"","" Programming Principles""}",0.909090909090909
